date,equity,close,halted,drawdown_pct
2026-05-29,113786.72,754.5361,False,0.0
2026-06-01,113958.08,756.5908,False,0.0
2026-06-02,114043.76,757.6182,False,0.0
2026-06-03,113600.39,752.3019,False,0.3888
2026-06-04,113837.46,755.1446,False,0.1809
2026-06-05,112401.27,735.6548,False,1.4402
2026-06-08,112401.27,737.3204,False,1.4402
2026-06-09,112401.27,735.1561,False,1.4402
2026-06-10,112401.27,723.5659,False,1.4402
2026-06-11,112401.27,735.8643,False,1.4402
2026-06-12,112401.27,739.844,False,1.4402
2026-06-15,112401.27,752.8904,False,1.4402
2026-06-16,112401.27,748.402,False,1.4402
2026-06-17,112401.27,739.056,False,1.4402
2026-06-18,112401.27,746.74,False,1.4402
2026-06-22,112401.27,744.39,False,1.4402
2026-06-23,112401.27,733.58,False,1.4402
2026-06-24,112401.27,733.24,False,1.4402
2026-06-25,112401.27,734.3,False,1.4402
2026-06-26,112401.27,728.99,False,1.4402
2026-06-29,112401.27,741.0,False,1.4402
2026-06-30,112401.27,746.77,False,1.4402
2026-07-01,112401.27,745.76,False,1.4402
2026-07-02,112401.27,744.78,False,1.4402
2026-07-06,112401.27,751.28,False,1.4402
2026-07-07,112401.27,747.71,False,1.4402
2026-07-08,112401.27,745.4,False,1.4402
2026-07-09,112401.27,751.71,False,1.4402
2026-07-10,112401.27,754.95,False,1.4402
2026-07-13,112401.27,749.17,False,1.4402
2026-07-14,112401.27,751.83,False,1.4402
2026-07-15,112401.27,754.81,False,1.4402
2026-07-16,112401.27,750.72,False,1.4402
2026-07-17,112401.27,743.29,False,1.4402
2026-07-20,112401.27,742.09,False,1.4402
2026-07-21,112401.27,748.28,False,1.4402
2026-07-22,112401.27,747.41,False,1.4402
2026-07-23,112401.27,738.18,False,1.4402
2026-07-24,112401.27,738.93,False,1.4402
2026-07-27,112401.27,739.09,False,1.4402
2026-07-28,112401.27,740.86,False,1.4402
2026-07-29,112401.27,729.46,False,1.4402
2026-07-30,112401.27,741.69,False,1.4402
2026-07-31,112401.27,747.03,False,1.4402
2026-08-03,112401.27,757.67,False,1.4402
2026-08-04,112401.27,771.33,False,1.4402
2026-08-05,112401.27,769.79,False,1.4402
2026-08-06,112401.27,768.56,False,1.4402
2026-08-07,112401.27,773.26,False,1.4402
2026-08-10,112401.27,773.03,False,1.4402
2026-08-11,112401.27,770.56,False,1.4402
2026-08-12,112401.27,772.49,False,1.4402
2026-08-13,112401.27,777.88,False,1.4402
2026-08-14,112401.27,776.34,False,1.4402
2026-08-17,112401.27,772.67,False,1.4402
2026-08-18,112401.27,767.45,False,1.4402
2026-08-19,112401.27,769.06,False,1.4402
2026-08-20,112401.27,762.6,False,1.4402
2026-08-21,112401.27,765.72,False,1.4402
2026-08-24,112401.27,763.47,False,1.4402
2026-08-25,112401.27,765.91,False,1.4402
2026-08-26,112401.27,766.08,False,1.4402
2026-08-27,112401.27,771.1,False,1.4402
2026-08-28,112401.27,769.35,False,1.4402
2026-08-31,112401.27,767.05,False,1.4402
2026-09-01,112401.27,761.78,False,1.4402
2026-09-02,112401.27,765.16,False,1.4402
2026-09-03,112401.27,773.17,False,1.4402
2026-09-04,112401.27,770.19,False,1.4402
2026-09-08,112401.27,765.96,False,1.4402
2026-09-09,112401.27,762.4,False,1.4402
2026-09-10,112401.27,757.83,False,1.4402
2026-09-11,112401.27,764.29,False,1.4402
2026-09-14,112401.27,760.88,False,1.4402
2026-09-15,112401.27,757.39,False,1.4402
2026-09-16,112401.27,754.05,False,1.4402
